datetime,co,no,no2,nox,o3,pm10,pm25,prs,rainf,rh,so2,sr,tout,wdr,wsr
2021-10-15 23:00:00,2.87,2.6,3.0,5.4,33.0,21.0,5.0,714.5,0.0,84.0,5.0,0.22875965132623755,21.0,149.0,9.3
2021-10-16 00:00:00,2.94,2.6,4.0,7.1,32.0,19.0,6.0,714.7,0.0,87.0,5.0,0.21396338360682066,21.0,307.0,8.6
2021-10-16 06:00:00,2.89,2.6,6.0,8.4,30.0,31.0,7.0,717.4,0.0,87.0,5.0,0.23915269616580836,17.0,28.0,9.7
2021-10-16 22:00:00,2.99,2.8,20.0,22.9,19.0,41.0,16.0,718.6,0.0,42.0,6.0,0.005,18.0,345.0,3.0
2021-10-17 12:00:00,2.79,6.3,13.4,19.9,50.0,38.0,8.0,717.9,0.0,36.0,10.2,0.758,21.0,56.0,8.2
2021-10-17 14:00:00,2.8,3.7,7.1,11.0,62.0,32.0,7.0,716.7,0.0,35.0,7.6,0.801,22.0,45.0,12.0
2021-10-17 22:00:00,2.8,4.271844355292448,6.2,9.0,47.0,35.0,6.0,715.9,0.0,47.0,5.0,0.002,19.0,111.0,7.3
2021-10-18 05:00:00,2.85,2.7,10.3,13.2,22.0,39.0,8.0,713.8,0.0,65.0,5.1,0.002,16.0,239.0,1.9
2021-10-19 12:00:00,3.7,17.7,35.7,53.6,36.0,76.0,39.0,712.2,0.0,57.0,7.1,0.775,24.0,50.0,7.2
2021-10-19 15:00:00,3.18,3.6,13.8,17.6,65.0,84.0,19.0,710.8,0.0,57.0,6.9,0.247,25.0,58.0,10.0
2021-10-20 21:00:00,0.78,2.3,17.6,20.1,31.0,69.0,26.0,713.2,0.0,68.0,2.8,0.1978096808751948,24.0,150.0,3.5
2021-10-22 21:00:00,0.45,2.4,6.5,9.1,22.0,44.0,8.0,711.4,0.0,71.0,2.5,0.18279292708002082,21.0,119.0,14.2
2021-10-23 15:00:00,0.89,5.2,23.8,29.2,62.0,99.0,31.0,708.4,0.0,57.0,5.9,0.594,26.0,59.0,8.6
2021-10-23 16:00:00,0.72,3.6,15.6,19.4,60.0,81.0,22.0,708.0,0.0,56.0,4.2,0.407,26.0,56.0,10.9
2021-10-26 01:00:00,0.74,8.7,25.3,34.2,4.0,47.0,20.0,710.3,0.0,68.0,4.1,0.13044417224872262,25.0,352.0,5.9
2021-10-26 06:00:00,0.76,5.7,18.3,24.1,3.0,49.0,23.0,709.6,0.0,81.0,3.0,0.09367765365413838,23.0,118.0,3.4
2021-10-27 02:00:00,0.66,6.4,27.0,33.6,5.0,53.0,19.0,705.0,0.0,68.0,2.9,0.001,23.0,257.0,3.0
2021-10-27 08:00:00,0.1,4.1,7.9,12.3,29.0,50.0,6.0,706.9,0.0,18.0,2.5,0.073,30.0,277.0,13.8
2021-10-28 05:00:00,2.2228315993873577,2.1,7.4,9.7,32.0,44.0,5.0,711.8,0.0,25.0,2.4,0.001,19.0,253.0,1.9
2021-10-29 11:00:00,0.42,14.0,30.1,44.3,35.0,55.0,11.0,715.7,0.0,16.0,7.1,0.636,24.0,22.0,7.3
2021-10-29 22:00:00,0.67,2.5,48.7,51.4,17.0,50.0,18.0,713.1,0.0,28.0,4.2,0.001,20.0,236.0,2.8
2021-11-01 01:00:00,0.38,2.5,19.0,21.7,15.0,58.0,14.0,712.8,0.0,73.0,4.7,0.001,20.0,320.0,5.0
2021-11-01 04:00:00,0.38,2.4,16.7,19.3,15.0,60.0,15.0,712.9,0.0,79.0,3.3,0.001,19.0,332.0,5.6
2021-11-01 09:00:00,0.77,20.2,27.5,47.8,7.0,64.0,30.0,714.7,0.0,78.0,3.3,0.122,20.0,41.0,5.7
2021-11-01 10:00:00,0.74,15.1,25.9,41.1,13.0,90.0,33.0,715.0,0.0,74.0,3.7,0.159,20.0,356.0,6.3
2021-11-02 02:00:00,0.42,2.3,9.6,12.1,19.0,34.0,7.0,714.4,0.0,78.0,2.4,0.11828657158180444,20.0,14.0,3.6
2021-11-02 05:00:00,0.47,2.7,16.6,19.4,11.0,74.0,35.0,714.2,0.0,82.0,3.1,0.001,19.0,62.0,5.0
2021-11-02 20:00:00,0.51,2.5,13.8,16.4,23.0,34.0,11.0,713.2,0.0,49.0,2.7,0.001,25.0,126.0,7.8
2021-11-05 07:00:00,0.59,11.4,14.5,26.2,3.0,29.0,11.0,716.0,0.0,85.0,2.8,0.05407048622101396,13.0,360.0,7.2
2021-11-06 02:00:00,0.48,2.4,12.1,14.6,11.0,45.0,18.0,715.6,0.0,76.0,2.4,0.029151671426669523,13.0,136.0,2.2
2021-11-06 03:00:00,0.51,2.5,13.0,15.7,8.0,39.0,19.0,715.7,0.0,79.0,2.4,0.001,13.0,235.0,1.9
2021-11-06 10:00:00,0.66,13.8,22.9,37.0,8.0,86.0,28.0,717.5,0.0,76.0,5.3,0.084,14.0,87.0,3.2
2021-11-06 17:00:00,0.66,5.6,22.6,28.4,33.0,76.0,27.0,715.4,0.0,59.0,6.1,0.063,19.0,59.0,8.6
2021-11-07 05:00:00,0.82,18.2,24.3,42.7,4.0,57.0,38.0,715.6,0.0,80.0,5.0,0.001,12.0,215.0,3.6
2021-11-07 15:00:00,0.52,3.8,10.1,14.1,43.0,49.0,17.0,714.9,0.0,60.0,3.9,0.452,19.0,57.0,9.2
2021-11-08 01:00:00,0.68,3.0,27.9,31.1,6.0,40.0,23.0,715.7,0.0,73.0,2.6,0.05987726528110571,17.0,335.0,1.8
2021-11-09 04:00:00,0.56,2.3,10.3,12.9,14.0,31.0,15.0,714.8,0.0,85.0,2.108290854574797,0.06964427171259047,18.0,196.0,2.5
2021-11-09 11:00:00,1.08,29.2,30.6,60.0,7.0,84.0,28.0,715.8,0.0,74.0,4.2,0.157,20.0,22.0,4.1
2021-11-09 13:00:00,0.93,16.7,27.7,44.6,15.0,80.0,28.0,715.0,0.0,68.0,5.3,0.313,21.0,83.0,5.6
2021-11-10 10:00:00,1.01,18.4,22.4,41.0,11.0,74.0,34.0,711.8,0.0,79.0,2.8,0.271,19.0,34.0,3.5
2021-11-10 11:00:00,1.12,20.5,26.9,47.6,19.0,88.0,44.0,711.4,0.0,67.0,2.9,0.552,22.0,32.0,3.5
2021-11-12 04:00:00,0.65,2.2,13.7,16.0,25.0,55.0,10.0,714.0,0.0,70.0,3.2,0.1791869097431169,21.0,7.0,5.8
2021-11-13 00:00:00,0.78,2.3,17.7,20.1,19.0,42.0,16.0,716.4,0.0,69.0,2.5,0.16172840447972447,21.0,74.0,3.9
2021-11-13 08:00:00,0.71,3.3,19.1,22.5,16.0,47.0,12.0,717.6,0.0,82.0,3.0,0.002,18.0,29.0,11.4
2021-11-13 20:00:00,1.11,15.0,38.6,53.8,3.0,70.0,31.0,716.6,0.0,82.0,3.8,0.15293969928011464,15.0,34.0,2.5
2021-11-14 15:00:00,1.19,5.5,30.6,36.2,67.0,118.0,35.0,713.4,0.0,39.0,12.9,0.558,26.0,93.0,4.8
2021-11-15 06:00:00,0.65,2.3,16.8,19.2,17.0,56.0,16.0,714.6,0.0,60.0,5.0,0.08704187026342947,16.0,284.0,4.929609098670831
2021-11-16 07:00:00,0.66,8.2,29.1,37.5,7.0,52.0,15.0,713.0,0.0,52.0,5.7,0.001,16.0,257.0,4.235084347812794
2021-11-16 16:00:00,0.9,4.7,21.0,25.9,57.0,59.0,15.0,710.5,0.0,38.0,4.2,0.201,27.0,50.0,10.8
2021-11-16 23:00:00,0.94,7.7,30.0,37.8,8.0,44.0,13.0,711.5,0.0,58.0,3.1,0.07494433135190803,20.0,229.0,1.9
2021-11-17 18:00:00,1.27,3.0,40.3,43.4,57.0,72.0,28.0,709.8,0.0,43.0,4.7,0.014,25.0,50.0,10.0
2021-11-18 09:00:00,1.31,31.3,32.4,63.9,9.0,87.0,26.0,716.7,0.0,58.0,6.4,0.125,19.0,45.0,7.3
2021-11-18 12:00:00,0.71,6.9,14.2,21.4,20.0,104.0,17.0,717.9,0.0,58.0,4.3,0.194,18.0,36.0,11.5
2021-11-18 13:00:00,0.73,6.1,14.2,20.5,20.0,115.0,16.0,717.9,0.0,55.0,3.8,0.111,17.0,35.0,13.3
2021-11-19 05:00:00,0.54,1.3686541478873089,11.4,13.7,22.0,40.0,8.0,719.7,0.0,45.0,3.5,0.08584537227691946,13.0,120.0,3.6
2021-11-19 07:00:00,0.51,9.6,28.9,38.7,6.0,90.0,11.0,719.8,0.0,38.0,12.0,0.16364877755049978,13.0,66.0,4.7
2021-11-19 14:00:00,0.7,13.1,24.8,38.1,20.0,102.0,17.0,718.3,0.0,41.0,8.8,0.289,16.0,70.0,8.2
2021-11-19 22:00:00,0.83,3.6,28.7,32.5,7.0,60.0,20.0,717.4,0.0,56.0,3.0,0.076677174805722,13.0,145.0,3.1
2021-11-21 16:00:00,0.84,3.8,16.8,20.7,56.0,68.0,20.0,712.1,0.0,43.0,9.2,0.202,27.0,89.0,7.3
2021-11-22 04:00:00,0.7,1.1379196315112985,9.8,12.3,24.0,41.0,12.0,716.5,0.0,62.0,3.8,0.1900687670815726,19.0,67.0,9.7
2021-11-22 20:00:00,1.39,26.4,44.2,70.9,3.0,82.0,18.0,717.5,0.0,46.0,3.6,0.22337921835455798,18.0,22.0,3.9
2021-11-23 02:00:00,0.76,2.3,18.3,20.7,12.0,34.0,15.0,716.7,0.0,64.0,3.0,0.041149212456757844,14.0,284.0,2.7
2021-11-23 19:00:00,0.94,3.7,26.2,30.1,23.0,31.0,10.0,713.1,0.0,49.0,3.1,0.12863679216162627,19.0,87.0,5.7
2021-11-24 02:00:00,0.96,4.2,31.9,36.3,4.0,41.0,17.0,711.9,0.0,71.0,2.9,0.024909472456951853,15.0,193.0,1.8
2021-11-24 06:00:00,0.87,14.8,30.3,45.2,3.0,86.0,33.0,710.9,0.0,75.0,10.0,0.08336839838950016,14.0,220.0,3.0
2021-11-24 21:00:00,2.23,45.8,52.5,98.6,3.0,68.0,31.0,711.5,0.0,66.0,3.5,0.21537062395216378,20.0,203.0,2.1
2021-11-26 05:00:00,0.56,1.493565763146922,6.0,8.5,26.0,21.0,7.0,718.9,0.0,70.0,2.7,0.0595351896672458,11.0,240.0,4.9
2021-11-26 10:00:00,0.85,11.9,18.6,30.7,16.0,40.0,11.0,719.6,0.0,47.0,3.3,0.207,13.0,21.0,7.5
2021-11-27 11:00:00,0.9,13.6,21.2,35.1,10.0,61.0,32.0,714.6,0.0,72.0,3.8,0.151,13.0,236.0,2.3
2021-11-27 13:00:00,1.25,32.2,31.9,64.3,7.0,80.0,41.0,713.7,0.0,68.0,6.660174251267513,0.12,13.0,41.0,3.0
2021-11-28 12:00:00,1.26,12.0,23.8,35.9,29.0,61.0,26.0,716.6,0.0,41.0,7.5,0.592,22.0,52.0,4.7
2021-11-28 13:00:00,0.8,3.9,8.6,12.8,37.0,29.0,11.0,716.1,0.0,39.0,5.3,0.44,22.0,11.0,5.1
2021-11-28 15:00:00,0.73,5.2,11.6,17.0,30.0,25.0,9.0,715.1,0.0,40.0,5.1,0.433,22.0,70.0,10.0
2021-11-28 21:00:00,0.91,2.8,15.1,18.1,29.0,27.0,11.0,717.4,0.0,49.0,3.7,0.15806570021172384,18.0,23.0,5.5
2021-11-28 23:00:00,0.8,2.4,16.2,18.7,21.0,21.0,10.0,717.8,0.0,59.0,3.2,0.07014115600426418,16.0,276.0,1.8
2021-11-29 11:00:00,1.38,6.658417210165577,10.0,17.773844434239372,18.0,67.0,31.0,717.5,0.0,55.0,10.0,0.482,18.0,56.0,5.5
2021-12-02 09:00:00,1.78,37.0,40.1,77.3,6.0,97.0,46.0,715.7,0.0,69.0,3.5,0.079,20.0,191.0,3.1
2021-12-02 18:00:00,1.13,2.9,20.9,24.0,34.0,39.0,18.0,713.4,0.0,52.0,4.2,0.015,24.0,67.0,9.4
2021-12-03 10:00:00,1.65,26.8,31.6,58.6,10.0,66.0,27.0,714.0,0.0,64.0,4.1,0.181,22.0,12.0,2.3
2021-12-04 02:00:00,1.74,22.6,41.3,64.1,5.534331237665384,58.0,31.0,712.1,0.0,68.0,4.6,0.151589074996906,19.0,216.0,2.8
2021-12-04 07:00:00,1.15,29.1,32.5,61.8,3.0,65.0,25.0,712.4,0.0,67.0,5.1,0.12688112200757118,18.0,255.0,2.3
2021-12-04 15:00:00,1.29,5.5,30.0,35.6,60.0,64.0,27.0,711.8,0.0,39.0,8.0,0.379,27.0,62.0,8.0
2021-12-05 04:00:00,1.22,3.1,22.4,25.7,5.0,45.0,27.0,711.1,0.0,83.0,3.5,0.08026857308951385,19.0,45.0,2.5
2021-12-05 14:00:00,1.57,11.7,29.1,40.9,28.0,84.0,48.0,709.3,0.0,64.0,6.2,0.415,23.0,57.0,6.6
2021-12-05 19:00:00,1.35,2.5,27.9,30.5,18.0,49.0,30.0,709.2,0.0,67.0,3.4,0.12358544271132121,22.0,9.0,2.5
2021-12-06 07:00:00,1.12,11.3,26.3,37.8,4.0,44.0,23.0,710.7,0.0,64.0,4.7,0.05461697523892006,18.0,253.0,2.7
2021-12-07 00:00:00,0.77,2.5,15.6,18.3,20.0,67.0,14.0,714.8,0.0,41.0,4.7,0.1601766446570645,16.0,59.0,10.8
2021-12-07 15:00:00,1.19,9.9,26.1,36.1,31.0,66.0,20.0,710.3,0.0,41.0,3.7,0.411,21.0,65.0,7.3
2021-12-07 20:00:00,1.61,18.0,44.4,62.6,3.0,70.0,22.0,711.0,0.0,54.0,3.3,0.1441828477137177,18.0,37.0,4.2
2021-12-07 22:00:00,1.47,18.2,37.1,55.5,3.0,52.0,19.0,711.7,0.0,59.0,3.2,0.06586710196213552,16.0,280.0,1.9
2021-12-09 13:00:00,1.67,21.0,65.6,86.8,39.0,91.0,24.0,710.0,0.0,19.0,6.3,0.667,30.0,76.0,4.0
2021-12-10 00:00:00,1.81,38.5,55.3,94.1,3.0,99.0,35.0,709.1,0.0,36.0,7.3,0.001,21.0,217.0,4.9
2021-12-10 21:00:00,3.03,97.5,62.0,159.7,3.0,109.0,36.0,707.8,0.0,40.0,4.6,0.34706932267720525,23.0,249.0,2.8
2021-12-11 13:00:00,0.9,5.6,9.2,15.1,37.0,68.0,8.0,714.6,0.0,23.0,3.4,0.646,23.0,31.0,12.0
2021-12-12 12:00:00,1.02,7.0,13.1,20.3,33.0,40.0,12.0,717.2,0.0,28.0,3.3,0.593,14.0,46.0,6.4
2021-12-12 17:00:00,1.0,3.6,10.0,13.8,39.0,36.0,10.0,714.7,0.0,28.0,2.8,0.042,16.0,69.0,11.1
2021-12-12 18:00:00,1.05,2.9,14.5,17.6,33.0,35.0,10.0,715.0,0.0,30.0,2.8,0.014,15.0,71.0,9.0
2021-12-13 10:00:00,1.5,26.6,31.4,58.1,14.0,96.0,26.0,716.6,0.0,32.0,12.5,0.165,16.0,154.0,4.1
2021-12-13 13:00:00,1.86,50.8,61.2,112.2,18.0,135.0,58.0,715.4,0.0,22.0,17.9,0.608,20.0,26.0,5.0
2021-12-13 19:00:00,2.18,19.2,66.4,85.8,6.0,84.0,19.0,715.0,0.0,38.0,6.4,0.24113700114737568,19.0,41.0,2.7
2021-12-13 22:00:00,2.25,34.2,63.8,98.2,3.0,111.0,28.0,715.9,0.0,46.0,7.2,0.001,17.0,213.0,4.9
2021-12-13 23:00:00,2.47,63.7,66.6,130.6,4.0,105.0,53.0,715.9,0.0,47.0,17.6,0.001,16.0,216.0,5.5
2021-12-14 14:00:00,1.89,16.9,44.4,61.5,30.0,81.0,47.0,714.5,0.0,56.0,8.2,0.51,22.0,39.0,7.3
2021-12-15 05:00:00,1.51,10.6,24.3,35.2,1.0,77.0,38.0,713.1,0.0,83.0,3.7,0.1176714234475158,18.0,153.0,2.5
2021-12-15 14:00:00,1.97,14.2,43.6,58.0,38.0,98.0,44.0,711.6,0.0,54.0,5.3,0.561,24.0,71.0,7.4
2021-12-16 09:00:00,2.48,87.0,38.0,125.4,4.0,197.0,46.0,711.6,0.0,66.0,5.0,0.049,19.0,5.0,2.1
2021-12-17 08:00:00,1.58,13.7,20.3,34.3,3.0,67.0,24.0,710.0,0.0,81.0,3.5,0.004,18.0,352.0,5.9
2021-12-18 15:00:00,2.01,9.8,51.8,61.8,30.0,97.0,32.0,709.9,0.0,30.0,9.1,0.181,27.0,94.0,4.2
2021-12-19 02:00:00,1.29,3.0,9.2,12.4,21.0,39.0,12.0,715.6,0.0,80.0,3.4,0.12462897155374453,13.0,53.0,8.6
2021-12-20 05:00:00,1.26,5.0,20.1,25.3,5.0,57.0,19.0,715.3,0.0,83.0,4.2,0.04110953909484927,8.0,105.0,5.3
2021-12-20 11:00:00,2.06,59.9,33.7,93.8,9.0,95.0,51.0,716.1,0.0,65.0,4.5,0.447,14.0,47.0,5.2
2021-12-20 15:00:00,1.7,13.7,33.2,47.1,28.0,78.0,33.0,713.3,0.0,49.0,5.1,0.512,20.0,85.0,6.6
2021-12-20 20:00:00,1.8,7.5,36.7,44.5,6.0,80.0,28.0,714.8,0.0,75.0,3.7,0.14286310988300954,13.0,40.0,5.2
2021-12-21 19:00:00,1.94,19.2,46.7,66.1,6.0,43.0,13.0,712.7,0.0,44.0,3.4,0.12265459397089806,18.0,247.0,3.1
2021-12-22 05:00:00,1.27,4.0,27.0,31.2,9.0,63.0,14.0,712.4,0.0,38.0,4.3,0.03384210396893916,14.0,273.0,3.5
2021-12-22 08:00:00,1.86,52.5,33.1,85.9,4.0,56.0,14.0,713.1,0.0,40.0,4.6,0.008,12.0,300.0,3.3
2021-12-23 12:00:00,2.19,56.6,68.4,125.2,17.0,77.0,52.0,713.5,0.0,21.0,17.0,0.592,24.0,83.0,6.0
2021-12-23 16:00:00,1.61,4.4,24.3,29.0,69.0,81.0,25.0,711.3,0.0,32.0,5.2,0.193,25.0,57.0,10.4
2021-12-23 22:00:00,1.79,7.3,37.3,44.8,11.0,41.0,20.0,712.3,0.0,50.0,3.4,0.1128747971730153,19.0,206.0,3.7
2021-12-23 23:00:00,2.27,36.8,49.0,86.0,3.0,57.0,32.0,712.1,0.0,54.0,3.8,0.18034332609333337,18.0,215.0,4.3
2021-12-24 02:00:00,1.79,19.5,44.0,63.7,8.263033875666764,87.0,29.0,711.1,0.0,51.0,4.9,0.1418742907045134,17.0,233.0,3.3
2021-12-24 09:00:00,2.09,69.7,35.3,105.3,4.0,63.0,21.0,710.8,0.0,41.0,4.6,0.037,18.0,294.0,2.8
2021-12-25 10:00:00,1.53,13.2,20.4,33.9,16.0,59.0,17.0,710.6,0.0,30.0,5.2,0.127,24.0,324.0,4.4
2021-12-25 11:00:00,1.42,8.2,17.0,25.4,24.0,56.0,13.0,710.8,0.0,22.0,5.6,0.504,28.0,281.0,5.2
2021-12-26 02:00:00,1.87,8.4,37.5,46.0,17.300565183832376,96.0,33.0,711.0,0.0,47.0,7.0,0.16722851598230992,20.0,290.0,3.2
2021-12-26 05:00:00,1.36,2.8,16.6,19.6,12.0,60.0,16.0,710.4,0.0,41.0,6.7,0.06739291588438423,19.0,229.0,3.6
2021-12-26 17:00:00,1.69,2.9,17.6,20.6,85.0,79.0,31.0,708.5,0.0,46.0,7.3,0.057,27.0,64.0,9.4
2021-12-26 18:00:00,1.74,3.3,22.8,26.3,70.0,71.0,30.0,708.6,0.0,48.0,7.5,0.018,26.0,46.0,6.7
2021-12-26 21:00:00,1.91,2.8,32.9,35.9,14.0,62.0,34.0,709.5,0.0,58.0,4.5,0.13139797798626596,23.0,332.0,3.5
2021-12-26 23:00:00,2.06,12.0,39.1,51.3,3.0,72.0,34.0,709.5,0.0,66.0,4.1,0.001,20.0,231.0,3.7
2021-12-27 09:00:00,2.27,47.0,36.0,83.3,5.0,103.0,37.0,708.9,0.0,47.0,5.6,0.038,21.0,300.0,2.9
2021-12-28 06:00:00,1.85,28.4,40.3,68.8,3.0,110.0,43.0,705.2,0.0,65.0,4.8,0.001,16.0,232.0,3.6
2021-12-29 11:00:00,1.46,12.6,25.1,37.9,20.0,57.0,9.0,707.8,0.0,15.0,4.4,0.413,27.0,204.0,6.0
2021-12-30 01:00:00,2.13,25.9,44.3,70.3,11.297469976794886,91.0,28.0,709.3,0.0,44.0,6.2,0.19022175168710742,21.0,215.0,3.0
2021-12-30 23:00:00,1.92,3.7,34.1,37.9,11.0,91.0,33.0,709.4,0.0,55.0,4.5,0.14437532711670986,22.0,322.0,4.1
2021-12-31 06:00:00,1.53,6.6,41.6,48.3,3.0,83.0,24.0,707.5,0.0,47.0,7.4,0.06788829489644588,18.0,260.0,2.6
2021-12-31 16:00:00,1.63,3.8,19.2,23.1,78.0,88.0,23.0,704.6,0.0,25.0,5.5,0.225,31.0,66.0,10.8
2022-01-01 00:00:00,2.6,3.5,44.9,48.5,15.0,134.0,91.0,705.5,0.0,46.0,5.3,0.1536750864173282,21.0,267.0,3.4
2022-01-03 11:00:00,1.32,12.3,19.2,31.8,27.0,44.0,10.0,722.1,0.0,24.0,4.0,0.482,10.0,53.0,7.7
2022-01-03 22:00:00,1.12,2.5,8.0,10.8,35.0,35.0,5.0,718.1,0.0,24.0,2.9,0.10406301224945302,11.0,106.0,8.5
2022-01-04 03:00:00,1.3,2.6,16.9,19.7,20.0,46.0,11.0,715.9,0.0,35.0,3.4,0.001,7.0,267.0,3.1
2022-01-04 09:00:00,1.76,30.4,33.0,63.6,9.0,88.0,29.0,716.2,0.0,34.0,9.7,0.038,9.0,286.0,3.8
2022-01-04 23:00:00,2.58,62.1,62.6,124.9,4.0,107.0,63.0,712.5,0.0,39.0,7.4,0.001,14.0,216.0,4.5
2022-01-06 12:00:00,1.53,10.8,32.2,43.2,42.0,93.0,21.0,711.1,0.0,14.0,7.3,0.619,26.0,8.0,4.5
2022-01-06 21:00:00,1.69,3.8,33.4,37.3,38.0,71.0,22.0,711.8,0.0,30.0,5.4,0.1922642105257868,21.0,117.0,3.1
2022-01-07 08:00:00,1.5,6.1,25.9,32.1,11.0,72.0,19.0,714.2,0.0,62.0,6.9,0.003,12.0,58.0,8.1
2022-01-08 13:00:00,2.36,21.7,55.7,77.5,30.0,156.0,79.0,711.2,0.0,49.0,5.8,0.566,20.0,95.0,6.1
2022-01-09 00:00:00,3.44,44.6,66.7,111.4,3.0,139.0,83.0,712.7,0.0,70.0,4.5,0.29308047843110874,16.0,79.0,2.1
2022-01-09 07:00:00,1.91,10.8,40.0,51.0,4.0,135.0,50.0,713.2,0.0,52.0,17.5,0.1871107749653067,15.0,267.0,3.5
2022-01-09 12:00:00,2.63,8.7,39.1,48.0,54.0,110.0,83.0,715.2,0.0,40.0,13.7,0.559,23.0,28.0,6.4
2022-01-10 04:00:00,1.48,2.713516628124829,9.2,11.7,25.0,132.0,11.0,720.4,0.0,34.0,4.1,0.2487990065335488,14.0,56.0,10.1
2022-01-11 23:00:00,1.31,2.2,8.9,11.3,31.0,33.0,9.0,719.9,0.0,47.0,3.4,0.10239560918868307,10.0,110.0,6.1
2022-01-13 16:00:00,1.85,7.2,36.5,43.9,53.0,97.0,33.56264608381025,714.1,0.0,23.0,13.4,0.303,24.0,56.0,6.7
2022-01-14 02:00:00,2.32,44.5,61.2,106.0,4.490473002147667,129.0,52.91705826797238,713.8,0.0,48.0,15.3,0.27449313556731436,14.0,203.0,3.7
2022-01-14 03:00:00,2.03,13.3,51.1,64.6,5.0,143.0,47.007689219606505,713.5,0.0,48.0,10.7,0.16738065669896063,13.0,322.0,2.8
2022-01-14 14:00:00,2.16,18.9,66.0,85.1,45.0,101.0,71.0,709.5,0.0,20.0,22.3,0.625,22.315385928059868,73.0,6.7
2022-01-14 17:00:00,1.85,3.8,32.0,36.0,76.0,118.0,26.0,707.7,0.0,24.0,6.7,0.068,26.0,52.0,7.5
2022-01-15 10:00:00,1.36,5.0,10.6,15.8,27.0,277.0,33.0,715.6,0.0,32.0,3.4,0.184,15.0,346.0,11.8
2022-01-15 20:00:00,1.37,2.3,16.0,18.4,27.0,165.0,28.0,716.5,0.0,18.0,4.6,0.17815209657914632,13.0,145.0,5.1
2022-01-19 14:00:00,1.39,4.6,7.9,12.8,35.0,79.0,6.0,709.5,0.0,12.0,3.6,0.69,29.0,317.0,14.3
2022-01-19 18:00:00,1.5,3.4,16.2,19.8,36.0,36.0,7.0,708.6,0.0,11.0,3.8,0.028,29.0,36.0,7.0
2022-01-20 20:00:00,1.44,4.7,22.4,27.4,12.0,89.0,14.0,717.8,0.0,37.0,8.0,0.12752902991206483,7.0,76.0,10.5
2022-01-21 09:00:00,1.76,28.9,26.4,55.5,3.0,46.0,20.0,719.0,0.0,79.0,6.3,0.01,2.0,71.0,6.4
2022-01-21 11:00:00,1.77,32.8,26.1,59.1,6.0,68.0,23.0,719.6,0.0,76.0,9.8,0.076,2.0,55.0,6.4
2022-01-21 12:00:00,1.88,37.5,27.5,65.2,8.0,62.0,31.0,719.4,0.0,73.0,9.3,0.18,3.0,104.0,4.5
2022-01-22 05:00:00,1.43,2.6,12.9,15.7,19.0,56.0,28.0,717.0,0.0,68.0,13.5,0.06783059882873665,4.0,65.0,6.9
2022-01-22 18:00:00,1.84,15.1,33.4,48.7,4.0,48.0,28.0,717.4,0.0,87.0,4.9,0.011,6.0,61.0,5.6
2022-01-23 08:00:00,1.61,4.5,20.2,24.9,6.0,32.0,20.0,717.0,0.0,91.0,4.7,0.002,6.0,54.0,3.7
2022-01-23 23:00:00,2.3060558562915183,6.255663224510251,11.492188284592032,17.354221679298377,29.277000043769405,60.56498282156497,23.441341920500463,711.6719864691273,0.0,53.78940088667105,4.90663209523413,0.20528941812072343,22.42239470122672,116.5819486382984,6.7954419108129756
2022-01-24 14:00:00,1.88,60.7,30.5,91.5,4.0,126.0,65.0,709.3,0.0,91.0,5.4,0.153,10.0,94.0,3.3
2022-01-25 13:00:00,1.48,31.3,43.9,75.5,23.0,106.0,60.0,711.6,0.0,44.0,14.6,0.703,20.0,69.0,8.1
2022-01-26 03:00:00,0.73,1.9094386829345602,5.7,8.4,27.0,39.0,18.0,714.0,0.0,86.0,4.2,0.001,11.0,51.0,9.1
2022-01-26 13:00:00,0.98,8.3,19.7,28.3,19.0,31.0,11.0,715.8,0.0,79.0,6.5,0.169,12.0,56.0,7.9
2022-01-26 23:00:00,1.14,11.3,33.6,45.1,6.0,59.0,24.0,715.6,0.0,83.0,4.6,0.001,12.0,11.0,5.1
2022-01-29 01:00:00,1.06,11.7,24.9,36.7,2.0,78.0,27.0,722.2,0.0,81.0,5.1,0.001,8.0,130.0,3.5
2022-01-30 10:00:00,2.3060558562915183,6.255663224510251,11.492188284592032,17.354221679298377,29.277000043769405,60.56498282156497,23.441341920500463,711.6719864691273,0.0,53.78940088667105,4.90663209523413,0.20528941812072343,22.42239470122672,116.5819486382984,6.7954419108129756
2022-01-31 10:00:00,1.78,39.9,32.7,72.7,8.0,104.0,47.0,711.3,0.0,74.0,5.6,0.292,15.0,133.0,5.2
2022-02-01 17:00:00,1.16,5.1,15.2,19.5,50.0,47.0,16.0,706.1,0.0,34.0,5.1,0.086,25.0,74.0,10.4
2022-02-02 10:00:00,1.55,4.8,23.3,41.5,14.0,159.0,57.0,706.3,0.0,71.0,4.8,0.295,17.0,336.0,2.8
2022-02-02 22:00:00,1.82,7.8,49.8,65.0,5.0,105.0,53.0,706.3,0.0,59.0,7.8,0.001,20.0,350.0,3.0
2022-02-03 00:00:00,1.43,5.7,28.6,33.9,11.0,92.0,34.0,707.3,0.0,66.0,5.7,0.001,19.0,87.0,4.1
2022-02-03 03:00:00,1.21,5.9,17.4,21.0,12.0,64.0,24.0,708.0,0.0,72.0,5.9,0.001,15.0,85.0,10.6
2022-02-03 19:00:00,1.22,5.4,24.9,41.0,6.0,59.0,16.0,714.8,0.0,67.0,5.4,0.002,5.0,55.0,10.9
